以下是贵州省高考志愿填报专业分数线：
年份	生源地	科类	批次	院校名称	专业名称	专业备注	最低分	最低位次	最高分	平均分
2023	贵州	理科	本科一批	南京航空航天大学	材料类	材料科学与工程（将军路校区）	597	4482	600	0
2023	贵州	理科	本科一批	南京航空航天大学	交通运输类	交通运输（空中交通管制与签派报考该专业须仔细阅读我校招生章程，该专业一、二年级在常州市天目湖校区就读。一四年级在南京市将军路校区就读）	597	4482	600	0
2023	贵州	理科	本科一批	南京航空航天大学	电子信息类	光电信息科学与工程（南京航空航天大学将军路校区）	597	4482	600	0
2023	贵州	理科	本科一批	南京航空航天大学	能源动力类	能源与动力工程（南京航空航天大学将军路校区）	597	4482	599	0
2023	贵州	理科	本科一批	南京航空航天大学	化学类	应用化学（报考该专业须仔细阅读我校招生章程南京航空航天大学将军路校区）	596	4615	596	0
2023	贵州	理科	本科一批	南京航空航天大学	机械类	机械工程（南京航空航天大学将军路校区）	596	4615	606	0
2023	贵州	理科	本科一批	南京航空航天大学	交通运输类	交通运输（民航电子电气工程报考该专业须仔细阅读我校招生章程，该专业一、二年级在常州市天目湖校区就读：一、四年级在南京市将军路校区就读）	596	4615	596	0
2023	贵州	理科	本科一批	南京航空航天大学	交通运输类	交通运输（民航机务工程报考该专业须仔细阅读我校招生章程，该专业一、二年级在常州市天目湖校区就读，三、四年级在南京市将军路校区就读）	596	4615	597	0
2023	贵州	理科	本科一批	南京航空航天大学	物理学类	应用物理学（南京航空航大大学将军路校区）	596	4615	596	0
2023	贵州	理科	本科一批	南京理工大学	计算机类	计算机类（计算机科学与技术、软件工程、智能科学与技术）	602	3876	608	0
2023	贵州	理科	本科一批	南京理工大学	电子信息类	电子信息类（电子科学与技术、电子信息工程、光电信息科学与工程、通信工程）	601	3998	606	0
2023	贵州	理科	本科一批	南京理工大学	电子信息类	微电子科学与工程	600	4112	601	0
2023	贵州	理科	本科一批	南京理工大学	兵器类	兵器类（弹药工程与爆炸技术、武器系统与工程）	599	4233	615	0
2023	贵州	理科	本科一批	南京理工大学	机械类	机械类（车辆工程、工业工程、机械工程）	596	4615	600	0
2023	贵州	理科	本科一批	南京理工大学	航空航天类	飞行器设计与工程	595	4752	598	0
2023	贵州	理科	本科一批	南京理工大学	兵器类	探测制导与控制技术	595	4752	595	0
2023	贵州	理科	本科一批	南京理工大学	能源动力类	能源动力类（建筑环境与能源应用工程、i能源与动力工程）	595	4752	597	0
